scn_name,line_id,bus0,bus1,type,carrier,x,r,g,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,build_year,lifetime,capital_cost,length,cables,terrain_factor,num_parallel,v_ang_min,v_ang_max,v_nom,geom,topo
P302,29503,33771,33758,,AC,11.5610512,1.288,0,,1790,TRUE,1790,Infinity,1,2035,40,64245.81006,46,3,1,1,-Infinity,Infinity,380,010200000002000000CAA8BC88D2E422403BEE86BC8DCB48406C936C0A052F22407FDFE211B6A54840,010200000002000000CAA8BC88D2E422403BEE86BC8DCB48406C936C0A052F22407FDFE211B6A54840
P306,29504,31261,32308,,AC,9.8017608,1.092,0,,1790,TRUE,1790,Infinity,1,2030,40,54469.27374,39,3,1,1,-Infinity,Infinity,380,010200000002000000D656B3399B4D2240B2A3A435629248400527BE50431722408C58D73994734840,010200000002000000D656B3399B4D2240B2A3A435629248400527BE50431722408C58D73994734840
P313,29505,31808,43762,,AC,3.769908,0.42,0,,1790,TRUE,1790,Infinity,1,2035,40,20949.72067,15,3,1,1,-Infinity,Infinity,380,010200000002000000C3D2DB1575201A401C53260FED3149404E64524CD2311340CC4335CC205F4940,010200000002000000C3D2DB1575201A401C53260FED3149404E64524CD2311340CC4335CC205F4940
P315,29506,32669,35336,,AC,23.6247568,2.632,0,,1790,TRUE,1790,Infinity,1,2035,40,65642.4581,94,6,1,2,-Infinity,Infinity,380,0102000000020000008837D2B3A33B1D40B33FCE7D073D4A404BADE46885231C4086EAF72ACD194A40,0102000000020000008837D2B3A33B1D40B33FCE7D073D4A404BADE46885231C4086EAF72ACD194A40
P328,29507,35036,77508,,DC,12.45416036,2.3125,0,,1400,TRUE,1400,Infinity,1,2034,40,71428.57143,200,3,1,1,-Infinity,Infinity,380,010200000002000000F59412AD99202040CE844FD423C74A403F8BA548BE92E63F0DA5F622DAC44940,010200000002000000F59412AD99202040CE844FD423C74A403F8BA548BE92E63F0DA5F622DAC44940
P330,29508,13093,33771,,AC,10.63114056,1.1844,0,,1790,TRUE,1790,Infinity,1,2025,40,59078.21229,42.3,3,1,1,-Infinity,Infinity,380,0102000000020000005FCF7C7324F823407AC0E1AA57CD4840CAA8BC88D2E422403BEE86BC8DCB4840,0102000000020000005FCF7C7324F823407AC0E1AA57CD4840CAA8BC88D2E422403BEE86BC8DCB4840
P355,29509,33678,34940,,AC,8.9221156,0.994,0,,1790,TRUE,1790,Infinity,1,2035,40,24790.50279,35.5,6,1,2,-Infinity,Infinity,380,010200000002000000F76CE8F3996B2B4009D1691102454A40E9D7606311442C405AEE1256B6384A40,010200000002000000F76CE8F3996B2B4009D1691102454A40E9D7606311442C405AEE1256B6384A40
P355,29510,34940,32509,,AC,12.66689088,1.4112,0,,1790,TRUE,1790,Infinity,1,2035,40,35195.53073,50.4,6,1,2,-Infinity,Infinity,380,010200000002000000E9D7606311442C405AEE1256B6384A40EF0BD66237352D403B7926F661164A40,010200000002000000E9D7606311442C405AEE1256B6384A40EF0BD66237352D403B7926F661164A40
P355,29511,32509,35257,,AC,9.82689352,1.0948,0,,1790,TRUE,1790,Infinity,1,2035,40,27304.46927,39.1,6,1,2,-Infinity,Infinity,380,010200000002000000EF0BD66237352D403B7926F661164A40616E7F0EFEDA2C407C7EB673D1F14940,010200000002000000EF0BD66237352D403B7926F661164A40616E7F0EFEDA2C407C7EB673D1F14940
P359,29512,31846,31318,,AC,9.2991064,1.036,0,,1790,TRUE,1790,Infinity,1,2035,40,51675.97765,37,3,1,1,-Infinity,Infinity,380,010200000002000000334D63EE7B74274097CEED40C9484A40A8E8C3F2C34727408E3E75646E224A40,010200000002000000334D63EE7B74274097CEED40C9484A40A8E8C3F2C34727408E3E75646E224A40
P367,29513,31906,77509,,AC,6.5345072,0.728,0,,1790,TRUE,1790,Infinity,1,2030,40,36312.84916,26,3,1,1,-Infinity,Infinity,380,0102000000020000003BB7C6C29EE51C40910BBE69CAAC4A40A27C410B09481B40B1355B79C9B94A40,0102000000020000003BB7C6C29EE51C40910BBE69CAAC4A40A27C410B09481B40B1355B79C9B94A40
P402,29514,33506,32238,,AC,31.6672272,3.528,0,,1790,TRUE,1790,Infinity,1,2035,40,175977.6536,126,3,1,1,-Infinity,Infinity,380,010200000002000000D6844A5DC18F1F40BEC22E8D93234A40BF5A4F400ED61E407B1A207696D64940,010200000002000000D6844A5DC18F1F40BEC22E8D93234A40BF5A4F400ED61E407B1A207696D64940
P403,29515,32683,31254,,AC,3.8955716,0.434,0,,1790,TRUE,1790,Infinity,1,2033,40,21648.04469,15.5,3,1,1,-Infinity,Infinity,380,0102000000020000003E5C1AD9FCAB1C402630F33BD5B1494006EE8A2A0D161D403F40F7E5CCA64940,0102000000020000003E5C1AD9FCAB1C402630F33BD5B1494006EE8A2A0D161D403F40F7E5CCA64940
P403,29516,31254,33096,,AC,2.3876084,0.266,0,,1790,TRUE,1790,Infinity,1,2033,40,13268.15642,9.5,3,1,1,-Infinity,Infinity,380,01020000000200000006EE8A2A0D161D403F40F7E5CCA649400D7C6FDCCBEE1C40114C5BFEC29D4940,01020000000200000006EE8A2A0D161D403F40F7E5CCA649400D7C6FDCCBEE1C40114C5BFEC29D4940
P406,29517,7406,7069,,AC,2.513272,0.28,0,,1790,TRUE,1790,Infinity,1,2033,40,13966.48045,10,3,1,1,-Infinity,Infinity,380,0102000000020000000A7F2B7EF84E1A400D080841A2E248408B198634CFFE19401DCEFC6A0EDE4840,0102000000020000000A7F2B7EF84E1A400D080841A2E248408B198634CFFE19401DCEFC6A0EDE4840
P408,29518,33500,32720,,AC,3.2672536,0.364,0,,1790,TRUE,1790,Infinity,1,2027,40,18156.42458,13,3,1,1,-Infinity,Infinity,380,010200000002000000A1D3210DBF801C40425E8DFE7AB9494027197EB0ADB71C4038607D1271BC4940,010200000002000000A1D3210DBF801C40425E8DFE7AB9494027197EB0ADB71C4038607D1271BC4940
P408,29519,32720,32683,,AC,2.7645992,0.308,0,,1790,TRUE,1790,Infinity,1,2035,40,15363.12849,11,3,1,1,-Infinity,Infinity,380,01020000000200000027197EB0ADB71C4038607D1271BC49403E5C1AD9FCAB1C402630F33BD5B14940,01020000000200000027197EB0ADB71C4038607D1271BC49403E5C1AD9FCAB1C402630F33BD5B14940
P408,29520,2710,33500,,AC,8.2937976,0.924,0,,1790,TRUE,1790,Infinity,1,2035,40,46089.38547,33,3,1,1,-Infinity,Infinity,380,010200000002000000E0FB1BB457C71C40205503835AC74940A1D3210DBF801C40425E8DFE7AB94940,010200000002000000E0FB1BB457C71C40205503835AC74940A1D3210DBF801C40425E8DFE7AB94940
P450,29521,35211,34773,,AC,0.82937976,0.0924,0,,1790,TRUE,1790,Infinity,1,2035,40,4608.938547,3.3,3,1,1,-Infinity,Infinity,380,01020000000200000064CCA353DB3728402257A2F61AA04A40C30B6235F02C284049E2AE7D1FA04A40,01020000000200000064CCA353DB3728402257A2F61AA04A40C30B6235F02C284049E2AE7D1FA04A40
P450,29522,34773,32614,,AC,6.96176344,0.7756,0,,1790,TRUE,1790,Infinity,1,2030,40,38687.15084,27.7,3,1,1,-Infinity,Infinity,380,010200000002000000C30B6235F02C284049E2AE7D1FA04A40B126B8F965B42740F703470F1E8B4A40,010200000002000000C30B6235F02C284049E2AE7D1FA04A40B126B8F965B42740F703470F1E8B4A40
P450,29523,32614,31846,,AC,16.8389224,1.876,0,,1790,TRUE,1790,Infinity,1,2030,40,93575.41899,67,3,1,1,-Infinity,Infinity,380,010200000002000000B126B8F965B42740F703470F1E8B4A40334D63EE7B74274097CEED40C9484A40,010200000002000000B126B8F965B42740F703470F1E8B4A40334D63EE7B74274097CEED40C9484A40
P450,29524,31759,35264,,AC,9.27397368,1.0332,0,,1790,TRUE,1790,Infinity,1,2030,40,51536.31285,36.9,3,1,1,-Infinity,Infinity,380,01020000000200000070709471215F2840A5351E9E73E84A40AFF8964B40492A40837E727E2AF44A40,01020000000200000070709471215F2840A5351E9E73E84A40AFF8964B40492A40837E727E2AF44A40
P450,29525,35264,35211,,AC,28.92776072,3.2228,0,,1790,TRUE,1790,Infinity,1,2035,40,160754.1899,115.1,3,1,1,-Infinity,Infinity,380,010200000002000000AFF8964B40492A40837E727E2AF44A4064CCA353DB3728402257A2F61AA04A40,010200000002000000AFF8964B40492A40837E727E2AF44A4064CCA353DB3728402257A2F61AA04A40
P451,29526,31637,34154,,AC,5.5291984,0.616,0,,1790,TRUE,1790,Infinity,1,2035,40,30726.25698,22,3,1,1,-Infinity,Infinity,380,010200000002000000494FDD929FF12C4011547269EDC64940FE6B7DE426042D4084446D76F4B44940,010200000002000000494FDD929FF12C4011547269EDC64940FE6B7DE426042D4084446D76F4B44940
P462,29527,31071,31248,,AC,2.83999736,0.3164,0,,1790,TRUE,1790,Infinity,1,2030,40,15782.12291,11.3,3,1,1,-Infinity,Infinity,380,0102000000020000004B8698EB61AB1840F885BC0CAA664940FC388A812334194006CF47AE1A6A4940,0102000000020000004B8698EB61AB1840F885BC0CAA664940FC388A812334194006CF47AE1A6A4940
P462,29528,31248,31290,,AC,3.19185544,0.3556,0,,1790,TRUE,1790,Infinity,1,2028,40,17737.43017,12.7,3,1,1,-Infinity,Infinity,380,010200000002000000FC388A812334194006CF47AE1A6A49400CAC5DB361DD1840E5D2C745C8744940,010200000002000000FC388A812334194006CF47AE1A6A49400CAC5DB361DD1840E5D2C745C8744940
P464,29529,13049,33004,,AC,0.92991064,0.1036,0,,1790,TRUE,1790,Infinity,1,2028,40,2583.798883,3.7,6,1,2,-Infinity,Infinity,380,0102000000020000004A6018552B301B400F89D6E5EFAA4840F4703EA85B101B40704C8E7417AE4840,0102000000020000004A6018552B301B400F89D6E5EFAA4840F4703EA85B101B40704C8E7417AE4840
P464,29530,33004,32811,,AC,0.22619448,0.0252,0,,1790,TRUE,1790,Infinity,1,2028,40,418.9944134,0.9,9,1,3,-Infinity,Infinity,380,010200000002000000F4703EA85B101B40704C8E7417AE48403B8A9BEFA7051B40D9763F0CB4AE4840,010200000002000000F4703EA85B101B40704C8E7417AE48403B8A9BEFA7051B40D9763F0CB4AE4840
P500,29531,32547,30972,,AC,7.4141524,0.826,0,,1790,TRUE,1790,Infinity,1,2028,40,41201.11732,29.5,3,1,1,-Infinity,Infinity,380,0102000000020000005E9CC64AEC2D2240851DAEB4F7FB4840DFD322A2678B21406BC81BDABEFC4840,0102000000020000005E9CC64AEC2D2240851DAEB4F7FB4840DFD322A2678B21406BC81BDABEFC4840
P501,29532,32238,33571,,AC,6.13238368,0.6832,0,,1790,TRUE,1790,Infinity,1,2035,40,34078.21229,24.4,3,1,1,-Infinity,Infinity,380,010200000002000000BF5A4F400ED61E407B1A207696D64940B365F8DA0E9D1D40529862BB7DD24940,010200000002000000BF5A4F400ED61E407B1A207696D64940B365F8DA0E9D1D40529862BB7DD24940
P501,29533,33571,31794,,AC,2.41274112,0.2688,0,,1790,TRUE,1790,Infinity,1,2035,40,13407.82123,9.6,3,1,1,-Infinity,Infinity,380,010200000002000000B365F8DA0E9D1D40529862BB7DD2494027592FFD7D691D402DB8D581B4C94940,010200000002000000B365F8DA0E9D1D40529862BB7DD2494027592FFD7D691D402DB8D581B4C94940
P502,29534,31103,31948,,AC,2.1362812,0.238,0,,1790,TRUE,1790,Infinity,1,2035,40,11871.50838,8.5,3,1,1,-Infinity,Infinity,380,0102000000020000001C1CE5B95CDC1A40C8833E726EC34940CB326959E9E31A401FDE04AF69BD4940,0102000000020000001C1CE5B95CDC1A40C8833E726EC34940CB326959E9E31A401FDE04AF69BD4940
P503,29535,31097,33352,,AC,5.20247304,0.5796,0,,1790,TRUE,1790,Infinity,1,2028,40,28910.61453,20.7,3,1,1,-Infinity,Infinity,380,010200000002000000A2E5DFA722B91A409B91F3E6BAD24940DA89ABC2DA261B406E1D1E9D48C44940,010200000002000000A2E5DFA722B91A409B91F3E6BAD24940DA89ABC2DA261B406E1D1E9D48C44940
P503,29536,33352,31103,,AC,1.48283048,0.1652,0,,1790,TRUE,1790,Infinity,1,2035,40,8240.223464,5.9,3,1,1,-Infinity,Infinity,380,010200000002000000DA89ABC2DA261B406E1D1E9D48C449401C1CE5B95CDC1A40C8833E726EC34940,010200000002000000DA89ABC2DA261B406E1D1E9D48C449401C1CE5B95CDC1A40C8833E726EC34940
P504,29537,30904,31350,,AC,9.32423912,1.0388,0,,1790,TRUE,1790,Infinity,1,2035,40,51815.64246,37.1,3,1,1,-Infinity,Infinity,380,01020000000200000037A88E85CCE31B40A3461771D7654940F2827DF8238C1C4034F4133C4B524940,01020000000200000037A88E85CCE31B40A3461771D7654940F2827DF8238C1C4034F4133C4B524940
P504,29538,31350,34929,,AC,10.02795528,1.1172,0,,1790,TRUE,1790,Infinity,1,2030,40,55726.25698,39.9,3,1,1,-Infinity,Infinity,380,010200000002000000F2827DF8238C1C4034F4133C4B52494063680AE246CC1D403C531C1D86334940,010200000002000000F2827DF8238C1C4034F4133C4B52494063680AE246CC1D403C531C1D86334940
P505,29539,33957,32989,,AC,5.5291984,0.616,0,,1790,TRUE,1790,Infinity,1,2030,40,30726.25698,22,3,1,1,-Infinity,Infinity,380,010200000002000000FC3219E976E61940DD256F0B18F6484021DCF7B715D81840AB01E23FB4FA4840,010200000002000000FC3219E976E61940DD256F0B18F6484021DCF7B715D81840AB01E23FB4FA4840
P505,29540,32989,77510,,AC,1.7592904,0.196,0,,1790,TRUE,1790,Infinity,1,2030,40,9776.536313,7,3,1,1,-Infinity,Infinity,380,01020000000200000021DCF7B715D81840AB01E23FB4FA4840DB6D179AEBB4184060764F1E16FA4840,01020000000200000021DCF7B715D81840AB01E23FB4FA4840DB6D179AEBB4184060764F1E16FA4840
P509,29541,32477,31264,,AC,15.079632,1.68,0,,1790,TRUE,1790,Infinity,1,2030,40,83798.88268,60,3,1,1,-Infinity,Infinity,380,01020000000200000040FB0BCCAF21204083583E2C0734494031518B61D12621400194278F5F114940,01020000000200000040FB0BCCAF21204083583E2C0734494031518B61D12621400194278F5F114940
P509,29542,31264,32082,,AC,2.513272,0.28,0,,1790,TRUE,1790,Infinity,1,2040,40,13966.48045,10,3,1,1,-Infinity,Infinity,380,01020000000200000031518B61D12621400194278F5F11494077D84EFA8AF120409DEF04FD740C4940,01020000000200000031518B61D12621400194278F5F11494077D84EFA8AF120409DEF04FD740C4940
P528,29543,31603,34958,,AC,14.8283048,1.652,0,,1790,TRUE,1790,Infinity,1,2040,40,82402.23464,59,3,1,1,-Infinity,Infinity,380,01020000000200000060D482460ACA274058F17C1A09B449406BAC91B3C2AC28401574634236994940,01020000000200000060D482460ACA274058F17C1A09B449406BAC91B3C2AC28401574634236994940
P531,29544,31549,473,,AC,4.44849144,0.4956,0,,1790,TRUE,1790,Infinity,1,2040,40,12360.3352,17.7,6,1,2,-Infinity,Infinity,380,010200000002000000CA4D0CB0D89C2A40AD0709888B1D4A40B20AE58E48DD2A4029CD8BB8A52C4A40,010200000002000000CA4D0CB0D89C2A40AD0709888B1D4A40B20AE58E48DD2A4029CD8BB8A52C4A40
P531,29545,473,32006,,AC,1.83468856,0.2044,0,,1790,TRUE,1790,Infinity,1,2035,40,5097.765363,7.3,6,1,2,-Infinity,Infinity,380,010200000002000000B20AE58E48DD2A4029CD8BB8A52C4A40B34A5BC74CFA2A4004951BB771324A40,010200000002000000B20AE58E48DD2A4029CD8BB8A52C4A40B34A5BC74CFA2A4004951BB771324A40
P531,29546,473,31383,,AC,2.23681208,0.2492,0,,1790,TRUE,1790,Infinity,1,2035,40,6215.083799,8.9,6,1,2,-Infinity,Infinity,380,010200000002000000B20AE58E48DD2A4029CD8BB8A52C4A40C7A042BFBF9E2A408E55BA5C41364A40,010200000002000000B20AE58E48DD2A4029CD8BB8A52C4A40C7A042BFBF9E2A408E55BA5C41364A40
P531,29547,31383,31643,,AC,2.78973192,0.3108,0,,1790,TRUE,1790,Infinity,1,2035,40,7751.396648,11.1,6,1,2,-Infinity,Infinity,380,010200000002000000C7A042BFBF9E2A408E55BA5C41364A401C7DF725C0BC2A4022D8392367404A40,010200000002000000C7A042BFBF9E2A408E55BA5C41364A401C7DF725C0BC2A4022D8392367404A40
P531,29548,35247,31041,,AC,2.53840472,0.2828,0,,1790,TRUE,1790,Infinity,1,2035,40,14106.14525,10.1,3,1,1,-Infinity,Infinity,380,0102000000020000002B15746EBAFD2A40C0A37DB7824B4A4066DD9A805BB32A4095CB4133D5444A40,0102000000020000002B15746EBAFD2A40C0A37DB7824B4A4066DD9A805BB32A4095CB4133D5444A40
P531,29549,31041,32291,,AC,1.98548488,0.2212,0,,1790,TRUE,1790,Infinity,1,2035,40,11033.51955,7.9,3,1,1,-Infinity,Infinity,380,01020000000200000066DD9A805BB32A4095CB4133D5444A409926B4E7807F2A40A457914A0C444A40,01020000000200000066DD9A805BB32A4095CB4133D5444A409926B4E7807F2A40A457914A0C444A40
