bus_id,lon,lat,point,polygon,voltage,power_type,substation,osm_id,osm_www,frequency,subst_name,ref,operator,dbahn,status
31216,6.872873666479574,51.4457833803702,0101000020E61000000C472C98D27D1B402AE5076E0FB94940,0103000020E6100000010000000C00000028994121A77C1B40E456E9D10AB949400DF736A2207D1B40FABFE2F8FCB84940B29190ED217E1B40AE0E61DF04B949404347BC862A7E1B403A4D47E306B949405CD207814B7E1B4063C6BC7108B94940D0D2156C237E1B40FAD4FE560DB949405F6D7B71987E1B4047BB798D13B94940E1BF2FE4C77E1B40DAA1AE3D0EB94940CAB6781D167F1B404446F97612B949405A4BB7DBE47E1B40C830B82418B949409EABADD85F7E1B401C3D7B1123B9494028994121A77C1B40E456E9D10AB94940,220000;110000,substation,industrial,w25032036,http://www.osm.org/way/25032036,50,Styrum,NA,NA,no,2
31223,6.868045010993376,51.37447481072721,0101000020E6100000A7B096CAE0781B40E49F64CAEEAF4940,0103000020E61000000100000015000000E524DE4B2B771B40A9EDAA12D1AF494093089E8C3B771B4040F53883D0AF4940412C51AC09781B40B5192B3CD4AF4940B2EDB43522781B40291C7BB7D4AF49401B9540EF32781B4025376980D2AF49403403A61D48781B40DB496D59CFAF494052C83AC1A37A1B40489FE53AE8AF49400B197E26B17A1B4083CB0363E9AF4940EA07D04AB57A1B40EC611937EBAF4940830D993CAF7A1B40EA9D60C0EDAF49406B0DA5F6227A1B4038D3795F01B04940A862CF43127A1B4046C2698203B04940F1D7BF46ED791B408C2DF9AA01B04940536353F87D791B40EF97F45D11B04940898E2E803A771B40B8E5ACB5F7AF494014515D0A59771B4059465172F3AF4940BE20336145771B40005DACC4F2AF49405EF23FF9BB771B40DE9FBF36E2AF4940F631D582CD771B40BC45DEE9DFAF4940F5EFFACC59771B404E5536C8DAAF4940E524DE4B2B771B40A9EDAA12D1AF4940,380000;110000,substation,transmission,w25043127,http://www.osm.org/way/25043127,NA,Station Selbeck,NA,Amprion;Westnetz,no,2
31241,9.425344076806475,48.06443972503238,0101000020E6100000BCDCE6B2C6D92240E5C9978F3F084840,0103000020E610000001000000160000009AACF6555ED7224012A9DBFA44084840DEF64E1608D82240BC70CB683F084840FC8282F7FAD722408F0CD9AB34084840CF76F12323D82240B7BAE14E33084840285A5E5E25D82240FAA826F3340848407D4DC57C2FD8224048185C943408484010C8258E3CD8224068D5E21934084840325E4E6441D82240D5BF1F4432084840C5E6E3DA50D922400CBF4141290848404F4CCDD4DADA224048409DB81C08484053A1702CDEDA224097A851691F084840E8B23D1F0ADB2240702FDCDA1D0848405962AFC10CDB224097A851691F084840FFF2DAB639DB224054E81EE91D084840EEB83C3146DB22401B87A0302808484016843CCCA8DB2240C70590B124084840B68DF5C3BEDB2240BC4286C036084840649291B3B0DB2240BFB7395B40084840E62F99CF5EDA2240E1516EB257084840E33D624F96D92240418E24BD5E0848400B033BA352D92240F566D90F670848409AACF6555ED7224012A9DBFA44084840,380000;220000;110000,substation,transmission,w25306752,http://www.osm.org/way/25306752,NA,Umspannwerk Herbertingen,NA,EnBW,no,2
31248,6.300916694699705,50.82893923288616,0101000020E6100000FC388A812334194006CF47AE1A6A4940,0103000020E610000001000000120000009E4BCC0E4C311940FD54E25D3F6A49409F4F2ED7EC3219406517ADB5F7694940CC58D9E32A331940A27D1A64ED6949401F2C63433733194080AD6F83EB694940FF6DBB75A3341940FE17BA35FA69494058237145183519407C73BAF4E56949402172FA7ABE3619401D2AB18EF46949403799A729B8361940B472757EF669494076F5CF78C736194063FE50E7F66949403E7DBA70D63619404D4BA84DF76949403E092241A736194062744DFFFE6949400C79043752361940A109AFDB0C6A494033F735374B3619403B644EA9126A4940366277CB1F35194081333125486A4940FB22FCE659341940FE6EBA2D476A4940024E4A9C7032194076360C9D436A4940608610A15B3119404A76281C416A49409E4BCC0E4C311940FD54E25D3F6A4940,380000;110000,substation,transmission,w25426571,http://www.osm.org/way/25426571,50,Umspannanlage Zukunft,NA,NA,no,2
31256,7.545853774547609,51.97033431485377,0101000020E61000001052B84AF42E1E40E43D32EA33FC4940,0103000020E61000000100000011000000ABDA24F5542D1E400EA1F1041DFC4940858659C3A02F1E401A68D4F214FC49400309E5D8D52F1E40F6D9A80E14FC49408F21B6AADB2F1E407C42FBBD14FC4940FC659C2BEF2F1E40721D2F0917FC4940E36BCF2C09301E402DF15A6E30FC4940781508F137301E40508832CA44FC49403503A61D48301E40623C57654BFC4940313086CD5B301E40923739F251FC4940A83D80A037301E401C77687352FC4940165344E10E2F1E40B5A43E9A56FC4940AAE3422FED2D1E40F044FBCE40FC49402A859BE7E32D1E4087860B4A3DFC494052C3126AE12D1E405808A7C53BFC49404ED60341DB2D1E40657A19E038FC4940041C42959A2D1E4003815ED339FC4940ABDA24F5542D1E400EA1F1041DFC4940,380000;110000,substation,transmission,w25506770,http://www.osm.org/way/25506770,50,Station Roxel,NA,Amprion,no,2
31261,9.15157490076255,49.14362211741481,0101000020E6100000D656B3399B4D2240B2A3A43562924840,0103000020E6100000010000001B000000B5F578C6634B22409BE06F653F92484067987F99944B22402BAF5E402F9248401F645930F14B2240DEA94FC829924840B22B88DC674C22408A0603143492484050453BB8854C22405E6EC6BF2A92484034A61600994C22401938CAAB29924840A9AF5351614D224092E34ADD3A924840BA7482ECAB4D22407AC2D5A13F924840E8DA17D00B4F224043BB4F3F5E924840FD3B91161D4F2240DA45932B61924840E951A7F22C4F2240AB3C484A7A924840C550F3FA384F2240EA944CA48F9248400B2593533B4F22400CDAAA1F9B924840319F628B934D224021A0449094924840EECFA0FC384D2240CE4D29AA7E9248408AB37D23154D224000F9235179924840ABAA3C26F74C22403EAEFCE373924840B94B87F3154D224040D55A936E9248403338A517104D2240CBD20A186E924840F4A5B73F174D2240C8772F4D6C92484094D343D9004D224027B5FB506992484016BD5301F74C22402717580C68924840DF0A7261EE4C22401D6FD6DB669248408EA960F9984C2240FBCD53185B924840FCA078DF424C2240BBB0804E52924840C2D08F2B9A4B2240C27B873144924840B5F578C6634B22409BE06F653F924840,380000;220000;110000,substation,transmission,w25557397,http://www.osm.org/way/25557397,NA,Umspannwerk Großgartach,NA,TransnetBW GmbH,no,2
31276,9.196637399889136,48.912949643663495,0101000020E61000007D6343A8AD642240FC36AF88DB744840,0103000020E61000000100000030000000F4B814FCDB6222408AFD1330CB744840916E3AB82A6322408EBB9433CA744840CDCB61F71D63224055F8EDAEB3744840DFFF22C385632240BAD84CEDB1744840E20C0FAB8963224022F2173DB7744840DB2F44F3A56422401394DF76B27448400D45CBCBAB64224039553FF9BB744840D305065ACB662240E10F437FB274484080971936CA6622406349D319CE7448403E60D4A4CA6622403A5AFAFFDD7448404FB747CA71662240BF517211DF7448402002582E65662240BEC10332E0744840E3CF019365662240496246F1E07448407BD2D3916D662240EC038735F0744840308CAA155C66224032261671F0744840F32D628ED46522405380F7BDF27448400E97C1BDD76522406454F917F7744840CFA91A738D65224023030F3BF87448407E85CC9541652240AF2D8866F9744840CBBFF1102165224017F8E7D1F97448405BABE23213652240E9A15DFEF9744840C000C28712652240CCBCFCC7F8744840719BBA3CE7642240CDA2577CF9744840FBB083EFA2642240B8D50997FA744840B6813B50A76422401EBB8A4F01754840E910381268642240BCF4D05C027548401DD60A896A642240BEB284E409754840389D09F2586422405A975A1E107548405CC5877E126422402464BB0512754840B691FCD2EC632240B665110313754840CD64EE10B56322401BB5B8E41375484079509A17716322404276E5E21475484012DED4F6656322407842D34103754840BC45161F55632240042BCD7003754840380A5A924D6322408AE0C585037548404097BA754863224010F3F8DBF974484079F4D088E3622240A5507321FB744840FC6A589DE6622240F6703DDEF5744840E8CB1CDCE7622240DFDF03FEF07448407E69519FE4622240BACF6B1BEB744840DFB941FEE36222406B4CC9A1EA74484092E0B2AFE16222408D6BACE2E87448409F7AFF7AE06222409C95678DE67448405E1BE038DF622240571DEC7CE4744840AC5C03B6DE622240A0A1D773E3744840E26190AADC6222407FA463ECDF7448405A7E8571DC62224015E03BF4DD744840F4B814FCDB6222408AFD1330CB744840,220000;110000,substation,transmission,w25786404,http://www.osm.org/way/25786404,50,Transnet BW Umspannwerk Hoheneck,NA,TransnetBW GmbH,no,2
31286,8.702218487068025,51.736352600067896,0101000020E61000002135792E89672140DFCE4FCD40DE4940,0103000020E610000001000000090000001AA4E029E4662140A39376C432DE494013B6FA456467214086C8BAD930DE49406DE11EF0656721406805FCE032DE4940C50C439A67672140B38266E734DE4940F9B94670C86721408D9816BB33DE49409AB80B83E8672140E28A01D836DE4940D9F45613FA672140D18A4B6551DE4940F63BB94B87672140066AC32753DE49401AA4E029E4662140A39376C432DE4940,380000;110000,substation,transmission,w25943440,http://www.osm.org/way/25943440,NA,Elsen,NA,TenneT,no,2
31290,6.216193010895051,50.91236183411619,0101000020E61000000CAC5DB361DD1840E5D2C745C8744940,0103000020E6100000010000000C000000392A37514BDB1840BFB5CA58D9744940B300B73874DC18409AB774C7BD7449408E3DD6E7C5DC1840FF06E924B67449402C43C13170DD18403C38903AA67449407A2B5CA0EEDD1840AC4F63879D744940CE3BA98A04DE18403E1083059C7449408C99339188DF1840378926A6C1744940CE7575221CDE1840F4E231FED87449406014A9D5FCDD184052D20E1FD8744940F7B7BA5285DD1840C231FFE3DF744940CE3A3EB555DC1840173EF554F3744940392A37514BDB1840BFB5CA58D9744940,380000;110000,substation,transmission,w25992879,http://www.osm.org/way/25992879,50,Siersdorf,NA,NA,no,2
31293,11.868156362309199,48.20680293969778,0101000020E61000005BDD9FFD7EBC2740FC5BCB84781A4840,0103000020E61000000100000009000000457CCCAC4ABB2740A0D51C13731A48401AE6BADF57BB27401A9DD5F5551A4840521CACA4BABD27409B336D4D5F1A484002FC64D69CBD2740CD451843941A4840F69CAA31D7BC2740CE3716629A1A484041BCAE5FB0BB2740296FAAF2981A4840458FCEAF9CBB2740528CC8B4911A4840BD6603FA8EBB2740AA8F12AE911A4840457CCCAC4ABB2740A0D51C13731A4840,380000;220000,substation,transmission,w26245195,http://www.osm.org/way/26245195,50,Umspannwerk Ottenhofen,OH,TenneT TSO GmbH,no,2
31297,9.400581833297963,48.66696738721869,0101000020E6100000E0C5E20F19CD22402ACDF52F5F554840,0103000020E6100000010000004100000086BB0E304ECB2240837BCEC364554840619D746C4ECB2240B647222B64554840E818EB7651CB224098ECF76063554840E720E86855CB224079BAF0C4625548405840FC57B1CB2240E3841DAC5A5548406ED85B6F40CC22409523B7674C55484019F4EF445ACC224022E51F6349554840D46E055E77CC22403F1FF16C4555484059C4B0C398CC2240FBC1632541554840F7F24C79BECC22404095877C3C554840EE62F5A2D1CC22400955FC7B3A554840680E5A59ECCC224031374FB6375548402952ABF93BCD22400299DAEE2F554840BFE90203ADCD22409886908F27554840F9038AFD0ACE2240E8D46C7022554840C3D32B6519CE22407BC2559522554840C766A26362CE22401B3D382A3755484043D83A8265CE2240144CB60C385548400586072868CE22407C723AC038554840F3565D876ACE22405FE3C55E39554840F32B8CE376CE22403086BA9A3C554840D0E4075339CE2240EF12610443554840F7FAA42435CE2240FABAE2344455484077FA9C1617CE22407C927D8747554840FA850D0522CE22409E00CCAC4A554840E1FBD1263DCE2240DAC2C3AB515548403808292E7DCE2240058374A84B554840101A660D83CE2240550617224C55484057EE056685CE224075AEE7514C554840BFE83C748BCE2240E27847BD4C5548400C8FFD2C96CE2240FFB883BE4F55484057659588A6CE2240F053CA074E5548401A83F34EAACE22400AC361AA4F55484073F6CE68ABCE224039B78FC2505548409E610F92AACE22404403EDAA5155484029C58EC6A1CE2240B58A849C5255484057E828ACF9CE22402438CA4C69554840D571A197F6CE224005FF41C06B55484039211917B3CE22409F2597F67255484029C58EC6A1CE2240DD5D250571554840ADF545425BCE22405466E07778554840A2DC6C6237CE22405424617B775548404318E4D308CE2240117FE93F6B55484057AB1B94D5CD22402139464E70554840B64192FE03CD2240E4FFD4CA845548409C80704FA1CC2240742F70708E554840E7C990BEA4CC22409547D2C08F5548407EAB75E272CC2240940C07399455484033DFC14F1CCC2240F3B84E649C554840E31824D813CC22403E1560AA99554840D832198EE7CB22401933A7678B554840DABA8A7BE2CB22409183E6C58955484002BA2F67B6CB224014A338888C554840E7908AB5AECB22400944B7448955484010DCED1FB0CB224097479F3C87554840A7E9B303AECB224082391BD885554840A36C36FBA8CB2240A95DED0E8455484054CE7234A2CB22402657F71A8255484029464C3F97CB224099757EDC7E554840F8E010058ECB2240F86312807F554840DA33F04861CB224026B4FED76F554840D239F53757CB2240A610AE1C6B55484007C2042450CB2240C2D4B59267554840619D746C4ECB22400CCF6A1D6655484086BB0E304ECB2240837BCEC364554840,380000;220000;110000,substation,transmission,w26260052,http://www.osm.org/way/26260052,NA,Umspannwerk Wendlingen,WDL,TransnetBW GmbH,no,2
31300,6.948210986686615,51.44457590105465,0101000020E61000008C1B26D2F7CA1B404ACFF5DCE7B84940,0103000020E6100000010000001A0000009C9F877F7DC91B40151A5E3DEEB84940DBAC0B89C5C91B4019882ADFE9B8494063BD079E31CA1B407D7B7AF4E1B849401E98ED540ACB1B4059D832B2D0B849404DC9833EA2CB1B407FA6E58FC4B84940F1F917F7D5CB1B404D307EFDC6B849407EDB1324B6CB1B40EE1B3B30DBB8494001678412C1CB1B403C71CB85DBB84940E578AAE8B4CB1B4099DD5833E8B849403BC5AA4198CB1B402A299127FFB84940049F307260CB1B406C6DC2A002B949402E8DBA3198CA1B40067B888400B94940EB23A6FA84CA1B40335C9241FFB849403BED3A657FCA1B400E724215FEB8494069D5F89683CA1B40C422EA32FCB84940E47C563E70CA1B40326F8318F9B84940D108EC2065CA1B40C15DB5BAF7B84940A899A4E837CA1B405A786786F9B84940F63E558506CA1B40171A91C1F6B8494023241CC418CA1B40827A977FF4B84940D204E51137CA1B40170DA5D9F2B8494067356E7BCCC91B403C17D2C4F1B84940CCB22781CDC91B40CE1E6035F1B84940BF886CD6CFC91B40010559E8EFB84940DF5B470B86C91B4035758807EFB849409C9F877F7DC91B40151A5E3DEEB84940,380000;110000,substation,transmission,w26291794,http://www.osm.org/way/26291794,NA,Station Rosenblumendelle,NA,RWE,no,2
31304,8.364229604054652,51.92712243013718,0101000020E6100000AD4C7B4D7CBA2040E369A2F2ABF64940,0103000020E61000000100000013000000E67F03A447B92040EFB0773FC9F64940DD54490966B92040535A4B66BCF64940222AF97DA4B92040FE6535C2A2F6494013AE916E95B9204071C5F202A2F649405BDFD1109FB92040430B47F59DF64940B734C86EB0B92040F04E6BEE9EF64940BA49B148B8B92040A7335DA39BF64940DFFEB7EDD6B920407D6A002F8EF64940A54BFF9254BA204097AD4A2C95F64940A257039486BA2040499DFD417FF64940C659C7A7B6BA204037A1213779F649400F536C1679BB204013BF018184F649408CC3F41840BB2040E1BB9F139DF64940DEB4746094BB2040DA332E26A2F64940152C7A4C49BB20409C410F1AC1F64940102A82493BBB20403B058C93C2F6494052DD126F53BA20406A2A40D4D8F64940F2E5AA1ED5B9204069CD9F8AD1F64940E67F03A447B92040EFB0773FC9F64940,380000;220000;110000;10000,substation,transmission,w26383042,http://www.osm.org/way/26383042,NA,Blankenhagen,NA,Amprion;Westnetz,no,2
31307,9.562823506395988,48.701489860974824,0101000020E610000019C812672A20234065AE756BCA594840,0103000020E610000001000000080000000DC40D53B61F234075F6617BD259484091D10149D81F234094A6C994C55948406BEA3C2AFE1F2340E5B2F3F4B6594840C70B8E379E202340BDD0D33EC259484051D1A28856202340DC012BEADD5948407DD23F7738202340B7D06CCBDB594840742FE69DF91F23407D4FAB4BD75948400DC40D53B61F234075F6617BD2594840,380000;110000,substation,transmission,w26403575,http://www.osm.org/way/26403575,50,Netze BW Umspannwerk Bünzwangen,BZW,Netze BW,no,2
31309,9.704218918217533,48.46497566085304,0101000020E610000007F0CD618F68234060668C52843B4840,0103000020E6100000010000000C000000FEF9111A1C682340E7886168753B484032535A7F4B682340C0FCC77E713B48404A592B7F63682340023A45836F3B48402622B2FE856823405631521A7B3B4840359B221BA368234007F7AF8D783B48402BB92F0CFD682340577A5207793B48402F826B932F69234014916261883B484035B808E7AE682340BB2AA6B3933B48406D0036204268234071BA2795953B4840A3D6EA611E682340616FE0A58A3B484009BC38961C6823401D0534F2793B4840FEF9111A1C682340E7886168753B4840,380000;110000,substation,transmission,w26404600,http://www.osm.org/way/26404600,50,Umspannwerk Laichingen,NA,Netze BW GmbH,no,2
31314,8.085650634424164,53.605834220198346,0101000020E610000085776366DA2B20405846C9F98BCD4A40,0103000020E6100000010000000C0000000DF8A177CF2A204018FB939691CD4A409D29745E632B2040479B6C4672CD4A40DE70C4FFC22B2040069CFB497CCD4A40AA2688BA0F2C2040865534CF6CCD4A401E7C725EAD2C2040C131B59E7CCD4A40EF61E586952C2040DFA8493382CD4A40F0B4A107E32C2040D7E166458ACD4A4034EBD67CA62C2040231BA4D997CD4A40E8F46162982C2040ADF23E2C9BCD4A40866E9B4E572C2040F979549A94CD4A40898961E2EA2B2040F2CC2D01AECD4A400DF8A177CF2A204018FB939691CD4A40,220000;110000,substation,transmission,w26455019,http://www.osm.org/way/26455019,NA,Voslapp,VOSL,TenneT;EON_Netz,no,2
31318,11.6401668419024,52.26899390911886,0101000020E6100000A8E8C3F2C34727408E3E75646E224A40,0103000020E6100000010000001B0000007E2370DA424627403B3DE9FEB1224A403F4DD2A1784627403D9FC8A88D224A40F265587B8E4627409CBB6E708E224A4025462AE7E64627401BA6178057224A406BC317DCC5462740D56F1B6C56224A4068DB1FDE2947274075272EDC14224A40A94F28FA32472740063E3A2F15224A40CF1A17693D4727408F4F578C15224A4016BCE82B48472740BD5D2AF015224A4045BEA662BE472740CDD0180C1A224A401F724408D9472740CB40AA2C1B224A40A9BAEC7CE44727402CD319881B224A40DB5FE234E9472740A501B7A816224A407262B433F1472740F37C5C3013224A4061B8848DFC472740C325565B0C224A40D486D4FE184827403530704408224A402B8C2D04394827402447B89404224A409278793A57482740B150D8FF00224A407B2DE8BD31482740A8BEEE2E17224A40C3C3C59B4648274066D1258C1C224A40883A072A3E49274078F5DB4724224A408A07399446492740EB4D189826224A40B1B4F8B946482740ADFCBA8DCD224A40CE9662FD55462740E77B5186BB224A401D1840F8504627404D7B4406B9224A400FD99B734B462740BC230234B6224A407E2370DA424627403B3DE9FEB1224A40,380000,substation,transmission,w26472665,http://www.osm.org/way/26472665,NA,Umspannwerk Wolmirstedt,Wol,50Hertz Transmission GmbH,no,2
31321,10.999333070802122,52.20014201370701,0101000020E61000000FD09195A8FF2540AEB6E5409E194A40,0103000020E6100000010000000C0000000D9DE8047EFE2540F2A2CA34AB194A400ADCBA9BA7FE254049EB579995194A4099EF856E9BFE2540E5BB8D7692194A40F7F7BE5D9BFE25404269EB9A90194A405F6D7B7198FE25400E42BC688F194A402682DD55B4FE25405C613DA88B194A40F419AB28B9FE25408CD16CC78A194A404CDD3AA4BDFE25402ECF6B4B89194A40211C5833D7FE25401F065ED67A194A401426E71FD8002640B82384A691194A409DB12FD978002640C92059C4C1194A400D9DE8047EFE2540F2A2CA34AB194A40,380000;110000,substation,transmission,w26474759,http://www.osm.org/way/26474759,NA,Umspannwerk Helmstedt,NA,TenneT TSO GmbH,no,2
31332,6.457700440405455,50.87149029041084,0101000020E6100000FA9F9B6CAFD419404D0C6CFE8C6F4940,0103000020E6100000010000000F000000711C1DFC69D01940BD26D16BB36F494055B0D705CDD019404C288F47706F494049C7E6F406D11940E8621ED26F6F494049179B560AD11940F8A5354B6E6F4940CFE9C3C430D11940858E63694C6F49408799226530D31940905D76CD506F494000E5EFDE51D31940DB9861D7516F494066F50EB743D319405B09B178566F494021D56652F9D5194001AA75BB5E6F49408B67D0D03FD9194060E7A7C76C6F4940C6743282D7D81940249CC16E8E6F49408335CEA623D8194036D4161CCA6F4940F2B391EBA6D419402B9CF387C16F4940C1DBCD9DAAD41940D947ACAFBF6F4940711C1DFC69D01940BD26D16BB36F4940,380000;110000,substation,transmission,w26593929,http://www.osm.org/way/26593929,50,Station Oberzier,NA,Amprion,no,2
31334,6.488123286661571,50.88107033530811,0101000020E61000008A824297D6F31940E2CFA9E9C6704940,0103000020E61000000100000008000000168ED60748F219403C01BEC5D4704940A9C1EA7E04F41940C8CE9712A4704940D2AAF12D07F5194085FA5DC2B27049401D85909845F5194000F62C4DB670494022916C640DF519406A236575BC704940D28E1B7E37F51940D271C3D9BE704940E04BE141B3F3194043B7DA63E9704940168ED60748F219403C01BEC5D4704940,380000,substation,industrial,w26593935,http://www.osm.org/way/26593935,50,Station Hambach,NA,RWE,no,2
31337,8.629069864345727,51.993609389178275,0101000020E61000003287FC711542214076C2AB972EFF4940,0103000020E6100000010000001800000021DE29D31E412140E36A75F931FF49402D58AA0B78412140F10FB6A926FF49405C3F582140412140909DF0881BFF4940971F1384864121409C50669E12FF4940B054BC36C04121404B8E85A81DFF4940D2CD0F6D114221408BB12ADD13FF494051E4FF441B4221403629996D13FF494076AFEEB3254221409A64D37613FF4940ECE8C946314221404EADE66514FF4940689725F03D4221406BD4C69816FF494002C1D2AF634221400C5740171EFF494084E4AE6F71422140C99BFC8C1CFF4940A7E67283A1422140747E40CC25FF4940E141B3EBDE4221406A93C39D1CFF4940396AE0A2EE422140D50F34261FFF4940086A42A4F0422140963902D31FFF49406B578DCAF2422140BFCC1CAD20FF4940CBB6781D16432140F99EDB0B27FF4940FFF9C78C01432140DD6BBE7630FF4940B878D388F4422140ED40094E33FF49400DEB7C2E09422140E425651250FF4940ED3257618E4121404893BE2B38FF4940E921646A5C4121408E4638483EFF494021DE29D31E412140E36A75F931FF4940,220000;110000,substation,transmission,w26611458,http://www.osm.org/way/26611458,50,Umspannwerk Bielefeld Ost,NA,Stadtwerke Bielefeld GmbH,no,2
31350,7.136855967198004,50.642920980208515,0101000020E6100000F2827DF8238C1C4034F4133C4B524940,0103000020E61000000100000010000000B17B97F7DD891C405EDCC5855E524940CE908543CA8A1C40B198A2F732524940C9BA6E00EC8A1C40A85F696A34524940F8AD31433E8B1C40134BEF11315249406133C005D98A1C40881241812D5249403618343EDD8A1C409592E8002D524940FB8051932A8B1C40FF3C6BAD2F5249404D87A9882E8B1C40F21E20E92E524940EFAD484C508B1C4043E9FDD027524940A3607C87918C1C40ECF80AB732524940B7843243998C1C4015C06F283252494068C306B06D8E1C40CC3C33B742524940CA4E9A61FE8D1C40805D38066452494005B463D9828C1C4096852E325C524940FA38E4B0458C1C40740422BA67524940B17B97F7DD891C405EDCC5855E524940,380000;110000,substation,transmission,w26777313,http://www.osm.org/way/26777313,50,Station Ließem,NA,Amprion,no,2
31352,8.78515377195324,48.58362174636684,0101000020E61000008CBDD9ACFF912140A3F00C1EB44A4840,0103000020E6100000010000000B0000000BB265F9BA90214025606E3EBF4A48405C740D8EED902140E702AFDD874A484080F44D9A0691214011B06E03884A484081165CBDD4912140FCDB9F2D8C4A484016CE7F59EB91214048FDE5EB8D4A4840E5CA45216E932140365CB1BCAB4A4840A0F18E9D01932140FBC5387CD24A484065726A6798922140CF5915DEE54A4840EAE4B10BAB912140F402C982D34A4840608209922D9121405E8CBFEAC84A48400BB265F9BA90214025606E3EBF4A4840,380000;110000,substation,transmission,w26814283,http://www.osm.org/way/26814283,NA,Umspannwerk Oberjettingen,OBJTT,Netze BW GmbH;TransnetBW GmbH,no,2
31358,6.596019852275314,50.952527468870095,0101000020E61000002B28350753621A405BAB8B6BEC794940,0103000020E6100000010000000B0000009AFFA1AA535F1A40147AABCBDF794940950DC6E3FD631A40C459E279BA794940803518343E651A400CF31BE8FC79494012F5824F73621A40030AFDC4127A49408B1E53D21E621A40F3ABC4FE0D7A49409CB756201F611A400CAC4682157A49400F03024290601A406213B2B5197A4940C8A9E7EE84601A40CF73B873177A4940EC3A0AC677601A408B43F4D2147A494050244EDD4B601A4024C63ACD137A49409AFFA1AA535F1A40147AABCBDF794940,380000;110000,substation,transmission,w26927264,http://www.osm.org/way/26927264,50,Station Paffendorf,NA,Amprion,no,2
31369,10.156282508555906,54.27554827511158,0101000020E6100000715ECE42045024406709772A45234B40,0103000020E6100000010000000B0000006926CE401B4F2440E94088D640234B40D0B87020244F244077D9CDA33D234B406B5B94D9204F24403CC11C543D234B40FCF3D9A61D4F2440FDA86B043D234B403CE070D52B4F2440598A13C039234B407B8F4479304F244051554D2734234B409F307260834F2440398E20AC21234B40EBFB7090105124406411533948234B40391499147A50244032C3C0E567234B407625B847254F24405BB03FFB47234B406926CE401B4F2440E94088D640234B40,220000;110000,substation,transmission,w27124619,http://www.osm.org/way/27124619,50,Kiel-Süd,NA,TenneT;Schleswig-Holstein Netz,no,2
31373,12.94304061364577,52.56256564446307,0101000020E610000014D12438D6E229403969AA2602484A40,0103000020E6100000010000000A000000DE59716028E229402A373C05C0474A40221741086DE22940247A047FBF474A40A4A2B1F677E2294044C1C170BF474A4019C3E62D68E32940EF52D54CBE474A402DA6E37B90E32940122AC2DF40484A4010397D3D5FE329406F600DF340484A40FA4795174FE32940FDE072F343484A4083EB9B4539E229405269046344484A4035FD231D2FE229406748330301484A40DE59716028E229402A373C05C0474A40,380000,substation,transmission,w27149550,http://www.osm.org/way/27149550,NA,Wustermark,Wu,50Hertz Transmission GmbH;E.ON edis AG,no,2
31402,10.060407125717598,54.348768106729196,0101000020E61000000DCECAAEED1E24401625EE6EA42C4B40,0103000020E6100000010000000D00000090FC7733591E244085B6BA25942C4B40F8C500E4DF1E24406F607F51932C4B400F9B2386781F244027589561922C4B40DDEA39E97D1F2440FC09030EB22C4B4076D20CF32F1F2440BD7B882AB22C4B40647B88A1301F24400F9F9367B92C4B40EE6F75A50A1F2440DEA42DDCB92C4B401491065CFC1E2440270F7487B92C4B406BC71EEBF31E244060C61199B92C4B40AC3F1DEAD21E2440746404DDB92C4B404852D2C3D01E244076DDF7E7B32C4B404ADD2978651E244053499490B42C4B4090FC7733591E244085B6BA25942C4B40,220000;110000,substation,transmission,w27646106,http://www.osm.org/way/27646106,50,Kiel West,NA,TenneT,no,2
31407,9.125265746125436,52.53826407418714,0101000020E6100000E8D5F5D4224022406C9F51D6E5444A40,0103000020E6100000010000000A00000090DAC4C9FD3E22406DC6C8DAA6444A4052DB865110402240CF483E529F444A400553CDACA54022408114D4389B444A40E6374C344841224022B2FC4124454A40D220600894402240DCC4339F29454A40C4680C29F53F2240CEA8AD592E454A40D20F34B09F3F2240FF3F6EAC30454A40808351A4563F22407F7B3016F2444A402EED8ACF533F22406A2B2DB5EF444A4090DAC4C9FD3E22406DC6C8DAA6444A40,380000;220000,substation,transmission,w27739871,http://www.osm.org/way/27739871,NA,Landesbergen,NA,TenneT TSO GmbH,no,2
31418,7.0235445557801786,50.99906843090559,0101000020E6100000824C64101C181C404F9A6E79E17F4940,0103000020E6100000010000000C0000003160C9552C161C40C64819B0F57F4940967E1D9320171C40A60014ACCC7F494035ACF3B924181C400CB24ACDD47F49406EC383C190181C4062A20A63C17F49405F398C930C1A1C4072912D0ACC7F4940E55E6056281A1C4017A250E9CC7F4940F5E8B23D1F1A1C401CCF1990CE7F4940FCF785FCD8191C40B367C565DC7F4940F1AABD3E29191C40D145D82FE97F49407116F6B4C3171C4051261FFAFF7F4940681206AFA7171C40BC65FF7B018049403160C9552C161C40C64819B0F57F4940,220000,substation,transmission,w27871140,http://www.osm.org/way/27871140,50,Station Dünnwald,NA,NA,no,2
