bus_id,lon,lat,point,polygon,voltage,power_type,substation,osm_id,osm_www,frequency,subst_name,ref,operator,dbahn,status
32539,13.063714900148465,52.39946680755254,0101000020E6100000A6CF483D9F202A404A2375BA21334A40,0103000020E610000001000000090000004084132C69202A40D753380323334A40295778978B202A40E2763F391B334A40CDABDFF192202A40BF02B9A019334A40DAD9A1ABBE202A4002E58D5E1E334A40DFD0A5C9D6202A40A2189CF820334A40186C8F83B7202A405C9B647627334A407DF73361A0202A40BC9D65F228334A40E552019C83202A4028EAFED725334A404084132C69202A40D753380323334A40,110000,substation,distribution,w54516401,http://www.osm.org/way/54516401,50,Umspannwerk Potsdam Zentrum,PZ,Energie und Wasser Potsdam GmbH,no,1
32540,7.769812749293042,51.382116238521185,0101000020E6100000A40719CB49141F4009DC552FE9B04940,0103000020E610000001000000100000003785F0C39C131F40BA93DA4CE0B04940A62199C40F141F40FF2B0098D7B049406A4DF38E53141F401D179941D7B04940A039A1C673141F40E4CF8C50D8B049403F1A9826B6141F40ADF81180DAB04940A3A3665941151F40DF6FF513DFB04940EDD45C6E30141F406C3A708F00B14940D172EA14F5131F40670DA7E8FEB04940CAAEB48CD4131F405CC14900FEB04940B61A6DB0CB131F40C1A05FC1FDB04940D7380774CB131F40BBE3273BFDB0494028525040C9131F40EC466B72F8B04940B22D5E87C5131F400F0F1961F6B0494030A2ED98BA131F402D8B6967F3B04940FCBF3456AC131F4035125F53E7B049403785F0C39C131F40BA93DA4CE0B04940,110000,substation,transmission,w54531623,http://www.osm.org/way/54531623,50,Hemer,NA,Westnetz,no,1
32541,12.316713433385681,51.32359843599713,0101000020E6100000D5305D4328A228407CD26DAC6BA94940,0103000020E610000001000000110000009F909DB7B1A12840D46D06686CA9494061832ADAC1A12840FD0DDAA568A94940A91D0FC704A228400817090C59A9494032E83A4327A228407BA4D87058A94940382806ED7AA2284065BE614161A949403953D7906EA22840A0125A1A64A94940760EAF35A5A228402C0208BE69A949405C3BACCB84A22840A538D55471A94940794D599764A22840CF7536DE78A949403674B33F50A228409B9D72907CA9494091ED7C3F35A228400BEB877780A94940C915DEE522A22840231F210E7EA94940F70B87EF0EA2284077AE336E7BA949407E0D77E4FEA12840A37BD05279A949404205E2D0B6A128409A5C098D71A949404E0CC9C9C4A12840AD2AA0EF6EA949409F909DB7B1A12840D46D06686CA94940,110000,substation,distribution,w54702868,http://www.osm.org/way/54702868,50,Umspannwerk Leipzig West,LzW,Stadtwerke Leipzig,no,1
32542,10.116707493139435,48.78470984815834,0101000020E6100000CB76A415C13B244038584F5F71644840,0103000020E61000000100000007000000345B1E108D3B2440E0AA92CA6F6448401D644804993B24407928B74A666448401FD4EA50F23B244062B1553A69644840FD48B65FE33B2440BA7F72277D644840190FA5AC953B24406B45D09A7A6448400018CFA0A13B24405E0EF68370644840345B1E108D3B2440E0AA92CA6F644840,110000,substation,NA,w54740028,http://www.osm.org/way/54740028,NA,Umspannwerk Oberkochen,NA,EnBW,no,1
32543,10.158496979202088,48.73464045441426,0101000020E610000022601C84265124409003CBB2085E4840,0103000020E610000001000000070000005C00755EBE5024400DF35A8EFC5D48406DED8ED6625124407269601FF85D484078442A317451244032807079075E484042E1FD028B51244088C456FA1A5E48402FB54A557F51244084BF67041B5E4840D2B1DE03CF502440B601527B115E48405C00755EBE5024400DF35A8EFC5D4840,110000,substation,distribution,w54741271,http://www.osm.org/way/54741271,50,Umspannwerk Aufhausen,NA,EnBW,no,1
32544,11.948294482765418,48.47287083669071,0101000020E6100000CFE8BCDA86E52740CD681508873C4840,0103000020E610000001000000110000001103136EE8E4274050620AB77C3C48400EC061FDFAE427406549FDE77A3C4840F34B0EE901E52740CFCBA5E37B3C4840ECF88AC976E52740C77F1577723C484038876BB587E52740176B7FA3783C4840DBDBD20F8FE52740290483F1783C4840F4F68CE9AEE527402DD41157843C4840B71BE9B1D2E527406791E7DB823C48407CE2A5400BE62740F0BB938B8C3C4840F7860CF505E62740AF8AB9F1933C484058784DFEDDE5274038CA1BF79C3C4840CBBFF11021E52740DFBAC88A863C4840B16B7BBB25E527409051CB5C853C4840C96251C719E52740F8923DD9833C4840DDF98F9614E527405D3E0903853C484030D406CCE8E42740542D77A27F3C48401103136EE8E4274050620AB77C3C4840,110000,substation,transmission,w54892600,http://www.osm.org/way/54892600,NA,Umspannwerk Moosburg,NA,Stadtwerke München,no,1
32545,9.089693390602573,49.968496880547754,0101000020E61000005E9CC64AEC2D2240851DAEB4F7FB4840,0103000020E6100000010000000E0000002AC82A00212D224078AB405E0FFC48400B39002C3C2D2240DC22C35BE7FB4840A01BF56B462D22407D836718E3FB4840785215095C2D2240E0F33436E0FB48409E978A8D792D2240968A3708DFFB4840BA53F0CAE42E2240986290DBE5FB4840005361C7DA2E2240EACF6606F1FB4840C333FC02D52E22407835DE3DF6FB4840499D8026C22E2240A9E00B69F9FB48407DA7131AD22E2240B1C4D422FDFB4840D19D712BCE2E2240DDC5EE2202FC4840BDDD37633D2E2240CA19C779FFFB4840FE870508302E2240B831F1D313FC48402AC82A00212D224078AB405E0FFC4840,380000;110000,substation,transmission,w55069713,http://www.osm.org/way/55069713,50,Umspannwerk Aschaffenburg,AS,TenneT TSO GmbH;Avacon Netz GmbH,no,1
32548,11.998133903897758,48.49258772239063,0101000020E6100000138A34680BFF2740190A4F1D0D3F4840,0103000020E6100000010000000800000007A0072DDAFE27404E0B9BA9103F48409490FE4DDEFE2740791AB78A0F3F4840C752DAD1EEFE2740103536D2083F48405E75898FF4FE2740D094E010053F4840874677103BFF27402D624E78093F48408709B48531FF2740564A0CAA0D3F48403071F5AD20FF2740AAD80811153F484007A0072DDAFE27404E0B9BA9103F4840,110000,substation,NA,w55090561,http://www.osm.org/way/55090561,NA,NA,NA,NA,no,1
32549,10.336279120511096,47.707634669803404,0101000020E610000079D8E1C62CAC24402329DAC593DA4740,0103000020E61000000100000006000000D92A1C9CE3AB24404B40CAD298DA47405334208CE9AB244076CC303894DA474047D7964BF4AB24408B7E5DD08CDA47408F728B5473AC2440C9C3D7C68EDA4740C41A78FF69AC2440362BC57D9ADA4740D92A1C9CE3AB24404B40CAD298DA4740,110000,substation,NA,w55100838,http://www.osm.org/way/55100838,NA,NA,NA,NA,no,1
35846,11.57485888109074,48.132171521578364,0101000020E610000024333CE753262740215215FFEA104840,0103000020E6100000010000001400000089DE98542326274014BD4A92E71048402D70C33934262740487B6994E4104840AAE8595A572627404BB51E23EA10484005048420512627403AE8D03DEB1048405005ED1F552627406D57B7DFEB104840E60FBC10612627406DA5A6C2E9104840A6F8533E5F26274047CAD478E9104840F091280F6626274055642144E81048403CB36ECD672627402A41988AE8104840CFF00B546B262740CA5204E7E710484031BE79BB6F26274056F48F23E7104840A2B5A2CD71262740CBC8CD7AE710484005583F9182262740D86F062EEA10484072F2C7597D262740F0F35326EB1048405C5F7F6D58262740A4D240ECF1104840FB2477D844262740B81B90D8EE104840A74302A1502627400530EAAEEC1048405585611B4C262740490B0BF8EB104840FA9408F945262740B8C0B40DED10484089DE98542326274014BD4A92E7104840,110000,substation,NA,w55184731,http://www.osm.org/way/55184731,NA,Umspannwerk Corneliusstraße,NA,Stadtwerke München,no,1
